item_key,item_name,item_description,category_raw,category_code,uom,matched_item_id,created_at
universal box socket,Universal box socket,,General Items,general_items,EA,,2026-07-12 10:48:42
21 x 16 mm deep socket,21 x 16 mm deep socket,,General Items,general_items,EA,,2026-07-12 10:48:42
8-39 mm box socket set (1/2 size),8-39 mm box socket set (1/2 size),,General Items,general_items,EA,,2026-07-12 10:48:42
8-39 mm combination wrench set,8-39 mm Combination wrench set,,General Items,general_items,EA,,2026-07-12 10:48:42
speedo motor (for repair),Speedo motor (For Repair),,General Items,general_items,EA,,2026-07-12 10:48:42
operator seat repair,Operator seat repair,,General Items,general_items,EA,,2026-07-12 10:48:42
brake light (l/r),Brake light (L/R),,General Items,general_items,EA,,2026-07-12 10:48:42
nut & bolt (general),Nut & Bolt (General),,General Items,general_items,EA,,2026-07-12 10:48:42
19mm bolt & nut with washer,19mm Bolt & Nut with Washer,,General Items,general_items,EA,,2026-07-12 10:48:42
17mm bolt & nut with washer,17mm Bolt & Nut with Washer,,General Items,general_items,EA,,2026-07-12 10:48:42
13mm bolt & nut with washer,13mm Bolt & Nut with Washer,,General Items,general_items,EA,,2026-07-12 10:48:42
12mm bolt & nut with washer,12mm Bolt & Nut with Washer,,General Items,general_items,EA,,2026-07-12 10:48:42
fuel filter (32-?? unclear),Fuel Filter (32-?? unclear),,Filters,filters,EA,,2026-07-12 10:48:42
oil filter (rey5-203),Oil Filter (REY5-203),,Filters,filters,EA,,2026-07-12 10:48:42
fuel filter (1075f),Fuel Filter (1075F),,Filters,filters,EA,,2026-07-12 10:48:42
oil filter (278619999994),Oil Filter (278619999994),,Filters,filters,EA,,2026-07-12 10:48:42
fuel filter (278609999822),Fuel Filter (278609999822),,Filters,filters,EA,,2026-07-12 10:48:42
fuel water separator filter (278747109902),Fuel Water Separator Filter (278747109902),,Filters,filters,EA,,2026-07-12 10:48:42
air filter (js-3009a),Air Filter (JS-3009A),,Filters,filters,EA,,2026-07-12 10:48:42
cabbin fan,Cabbin Fan,,General Items,general_items,EA,,2026-07-12 10:48:42
trail lamp set (l/r),Trail Lamp Set (L/R),,Electrical,electrical,EA,,2026-07-12 10:48:42
power steering box repair,Power steering box repair,,General Items,general_items,EA,,2026-07-12 10:48:42
bearing (clutch release/pilot),Bearing (Clutch release/Pilot),,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:42
clutch plate relining,Clutch plate relining,,General Items,general_items,EA,,2026-07-12 10:48:42
26mm socket,26mm Socket,,General Items,general_items,EA,,2026-07-12 10:48:42
red box,Red Box,,General Items,general_items,EA,,2026-07-12 10:48:42
brass welding rod,Brass Welding Rod,,General Items,general_items,EA,,2026-07-12 10:48:42
air filter (jmc 1109230a),Air Filter (JMC 1109230A),,Filters,filters,EA,,2026-07-12 10:48:42
line filter (278609999900),Line Filter (278609999900),,Filters,filters,EA,,2026-07-12 10:48:42
fuel filter (278609999900),Fuel Filter (278609999900),,Filters,filters,EA,,2026-07-12 10:48:42
fuel/water separator filter (278607899914),Fuel/Water Separator Filter (278607899914),,Filters,filters,EA,,2026-07-12 10:48:42
oil filter (278618139902),Oil Filter (278618139902),,Filters,filters,EA,,2026-07-12 10:48:42
head light cowling,Head light cowling,,Electrical,electrical,EA,,2026-07-12 10:48:42
fan belt 6320,Fan Belt 6320,,Belts,belts,EA,,2026-07-12 10:48:42
chemical spray gun,Chemical Spray Gun,,General Items,general_items,EA,,2026-07-12 10:48:42
hone clip,Hone clip,,General Items,general_items,EA,,2026-07-12 10:48:42
hose clip (8*12),Hose clip (8*12),,Hydraulics,hydraulics,EA,,2026-07-12 10:48:42
hose clip (25-38),Hose clip (25-38),,Hydraulics,hydraulics,EA,,2026-07-12 10:48:42
hose clip (12-20),Hose clip (12-20),,Hydraulics,hydraulics,EA,,2026-07-12 10:48:42
hose clip (16-25),Hose clip (16-25),,Hydraulics,hydraulics,EA,,2026-07-12 10:48:42
key cutling,Key Cutling,,General Items,general_items,EA,,2026-07-12 10:48:42
engine mount lh&rh,Engine mount LH&RH,,General Items,general_items,EA,,2026-07-12 10:48:42
brake caliber pin boot,Brake Caliber Pin Boot,,General Items,general_items,EA,,2026-07-12 10:48:42
sockcapshoberbash repair,SockcapshoberBash Repair,,General Items,general_items,EA,,2026-07-12 10:48:42
heater timer (26/12),Heater Timer (26/12),,General Items,general_items,EA,,2026-07-12 10:48:42
speedo meter (km),Speedo Meter (km),,General Items,general_items,EA,,2026-07-12 10:48:42
injector & injector pump repair (26/12),Injector & Injector Pump Repair (26/12),,General Items,general_items,EA,,2026-07-12 10:48:42
cabin fun (12v),Cabin Fun (12V),,General Items,general_items,EA,,2026-07-12 10:48:42
cabin fan. (24v),Cabin Fan. (24V),,General Items,general_items,EA,,2026-07-12 10:48:42
torque converter,Torque Converter,,General Items,general_items,EA,,2026-07-12 10:48:42
convator plate,Convator Plate,,General Items,general_items,EA,,2026-07-12 10:48:42
seat belt received,Seat Belt Received,,Belts,belts,EA,,2026-07-12 10:48:42
silencer spring,Silencer Spring,,General Items,general_items,EA,,2026-07-12 10:48:42
silance packing,Silance Packing,,General Items,general_items,EA,,2026-07-12 10:48:42
��� solid socket,��� Solid Socket,,General Items,general_items,EA,,2026-07-12 10:48:42
h/ brake rear (liner),H/ Brake Rear (Liner),,General Items,general_items,EA,,2026-07-12 10:48:42
number plate repair,Number Plate Repair,,General Items,general_items,EA,,2026-07-12 10:48:42
hand brake liner repair,Hand Brake Liner Repair,,General Items,general_items,EA,,2026-07-12 10:48:42
pneumatic hose with union,Pneumatic Hose with union,,Hydraulics,hydraulics,EA,,2026-07-12 10:48:42
preumetic hose with union,preumetic Hose with union,,Hydraulics,hydraulics,EA,,2026-07-12 10:48:42
starter motor repair (motor clutch),Starter Motor Repair (motor clutch),,Electrical,electrical,EA,,2026-07-12 10:48:42
caliper din boots,Caliper Din boots,,General Items,general_items,EA,,2026-07-12 10:48:42
upper arm ball joint it,Upper arm ball joint it,,General Items,general_items,EA,,2026-07-12 10:48:42
link end,Link end,,General Items,general_items,EA,,2026-07-12 10:48:42
idle aom hush,Idle aom hush,,General Items,general_items,EA,,2026-07-12 10:48:42
drop arm,Drop arm,,General Items,general_items,EA,,2026-07-12 10:48:42
conter link hall joint,Conter link hall joint,,General Items,general_items,EA,,2026-07-12 10:48:42
power steering rack oil leak,Power steering rack oil leak,,Oil & Lubricants,oil_lubricants,EA,,2026-07-12 10:48:42
oil filter (253a16130169),Oil Filter (253A16130169),,Filters,filters,EA,,2026-07-12 10:48:42
fuel filter (f-41f),Fuel Filter (F-41F),,Filters,filters,EA,,2026-07-12 10:48:42
fuel filter fc-707a,Fuel Filter FC-707A,,Filters,filters,EA,,2026-07-12 10:48:42
fuel filter (f8835100),Fuel Filter (F8835100),,Filters,filters,EA,,2026-07-12 10:48:42
oil filter fta05000,Oil Filter FTA05000,,Filters,filters,EA,,2026-07-12 10:48:42
fuel line filter (f002h23536-899),Fuel Line Filter (F002H23536-899),,Filters,filters,EA,,2026-07-12 10:48:42
fuel filter (fs635100),Fuel Filter (FS635100),,Filters,filters,EA,,2026-07-12 10:48:42
oil filter (fta05000),Oil Filter (FTA05000),,Filters,filters,EA,,2026-07-12 10:48:42
hose repair (new 40) union,Hose Repair (New 40) union,,Hydraulics,hydraulics,EA,,2026-07-12 10:48:42
pressor seal,Pressor seal,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:42
link end bush,Link end Bush,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:42
stabilzer bar link end,Stabilzer bar link end,,General Items,general_items,EA,,2026-07-12 10:48:42
coil spring spacer,Coil spring spacer,,Electrical,electrical,EA,,2026-07-12 10:48:42
hub lock nut,Hub lock nut,,General Items,general_items,EA,,2026-07-12 10:48:42
rack end boot,Rack end boot,,General Items,general_items,EA,,2026-07-12 10:48:42
stee rack end (lh & rh),Stee rack end (LH & RH),,General Items,general_items,EA,,2026-07-12 10:48:42
shocks absorber bush replace,Shocks absorber bush replace,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:42
lower am bush replace,Lower am bush replace,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:42
upper arm bush replace,Upper arm bush replace,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:42
uppa arm adjust plate,Uppa arm adjust plate,,General Items,general_items,EA,,2026-07-12 10:48:42
brake calipa pin bolt,Brake calipa pin bolt,,General Items,general_items,EA,,2026-07-12 10:48:42
engine stop,Engine Stop,,General Items,general_items,EA,,2026-07-12 10:48:42
oil filter (lo-308),Oil Filter (LO-308),,Filters,filters,EA,,2026-07-12 10:48:42
oil filter (f002h239439 / th-93296),Oil Filter (F002H239439 / TH-93296),,Filters,filters,EA,,2026-07-12 10:48:42
45 amp battey,45 Amp battey,,Battery,battery,EA,,2026-07-12 10:48:42
70 amp new battery,70 Amp New Battery,,Battery,battery,EA,,2026-07-12 10:48:42
95 amp battery,95 Amp Battery,,Battery,battery,EA,,2026-07-12 10:48:42
150 amp battery,150 Amp Battery,,Battery,battery,EA,,2026-07-12 10:48:42
195 amp new battery,195 Amp New Battery,,Battery,battery,EA,,2026-07-12 10:48:42
100amp new battery,100Amp New Battery,,Battery,battery,EA,,2026-07-12 10:48:42
fuel line filter (f5524500),Fuel line filter (F5524500),,Filters,filters,EA,,2026-07-12 10:48:42
liner set f4000 400/500,Liner set F4000 400/500,,General Items,general_items,EA,,2026-07-12 10:48:42
filter 099118,Filter 099118,,Filters,filters,EA,,2026-07-12 10:48:42
frank oil seal,Frank Oil Seal,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:42
new asphalt cutter engine,New Asphalt Cutter Engine,,General Items,general_items,EA,,2026-07-12 10:48:42
pressor seal (pressor pump seal),Pressor Seal (Pressor pump Seal),,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:42
engine (new model eh-390),Engine (New model EH-390),,General Items,general_items,EA,,2026-07-12 10:48:42
hy/ hose repair (union),Hy/ Hose Repair (union),,Hydraulics,hydraulics,EA,,2026-07-12 10:48:42
truck line plate and nut & bolt,Truck line plate and nut & bolt,,General Items,general_items,EA,,2026-07-12 10:48:42
bush (bucket),Bush (Bucket),,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:42
coller bush,Coller Bush,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:42
arm coller bush,Arm coller Bush,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:42
wheel nut,Wheel Nut,,Tyre,tyre,EA,,2026-07-12 10:48:42
cab interior & full service,Cab Interior & Full Service,,General Items,general_items,EA,,2026-07-12 10:48:42
wheel stud and nut,Wheel Stud and Nut,,Tyre,tyre,EA,,2026-07-12 10:48:42
sun visor,Sun visor,,General Items,general_items,EA,,2026-07-12 10:48:42
speaker (12v),Speaker (12V),,General Items,general_items,EA,,2026-07-12 10:48:42
side mirror (small),Side mirror (Small),,General Items,general_items,EA,,2026-07-12 10:48:42
front light (upper),Front light (upper),,General Items,general_items,EA,,2026-07-12 10:48:42
brake light set (rear),Brake light Set (Rear),,General Items,general_items,EA,,2026-07-12 10:48:42
shock absorber bolt,Shock absorber Bolt,,General Items,general_items,EA,,2026-07-12 10:48:42
stop cable (engine stop cable),Stop cable (Engine stop cable),,Electrical,electrical,EA,,2026-07-12 10:48:42
ignition switch (6 pin),Ignition Switch (6 pin),,Electrical,electrical,EA,,2026-07-12 10:48:42
hydraulic return filter cover,Hydraulic return filter Cover,,Filters,filters,EA,,2026-07-12 10:48:42
fuel filter (27660999982),Fuel Filter (27660999982),,Filters,filters,EA,,2026-07-12 10:48:42
fuel filter (32074770909),Fuel Filter (32074770909),,Filters,filters,EA,,2026-07-12 10:48:42
oil filter (sfa-0667),Oil Filter (SFA-0667),,Filters,filters,EA,,2026-07-12 10:48:42
fuel filter (ff-7059),Fuel Filter (FF-7059),,Filters,filters,EA,,2026-07-12 10:48:42
fuel filter (4441592),Fuel Filter (4441592),,Filters,filters,EA,,2026-07-12 10:48:42
150 amp new battery,150 Amp New Battery,,Battery,battery,EA,,2026-07-12 10:48:42
stand fan motor,Stand Fan motor,,General Items,general_items,EA,,2026-07-12 10:48:42
carpet,Carpet,,General Items,general_items,EA,,2026-07-12 10:48:42
signal light (front left),Signal light (front left),,General Items,general_items,EA,,2026-07-12 10:48:42
engine head,Engine Head,,General Items,general_items,EA,,2026-07-12 10:48:42
kik oil seal,Kik oil seal,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:42
sprocket oil seal,Sprocket oil seal,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:42
rod fixing,Rod Fixing,,General Items,general_items,EA,,2026-07-12 10:48:42
20w-50 petrol elite,20w-50 Petrol Elite,,General Items,general_items,EA,,2026-07-12 10:48:42
full packing set,Full packing set,,General Items,general_items,EA,,2026-07-12 10:48:42
rocker arm needle,Rocker Arm Needle,,General Items,general_items,EA,,2026-07-12 10:48:42
cam bearing,Cam Bearing,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:42
timing chain,Timing chain,,General Items,general_items,EA,,2026-07-12 10:48:42
clutch pressor plates,Clutch pressor plates,,General Items,general_items,EA,,2026-07-12 10:48:42
rod kit bearing,Rod Kit Bearing,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:42
engine boring,Engine Boring,,General Items,general_items,EA,,2026-07-12 10:48:42
scrw driver (l),Scrw Driver (L),,General Items,general_items,EA,,2026-07-12 10:48:42
wire cutter,Wire cutter,,Electrical,electrical,EA,,2026-07-12 10:48:42
leg nose plier,Leg nose Plier,,General Items,general_items,EA,,2026-07-12 10:48:42
��� l socket,��� L Socket,,General Items,general_items,EA,,2026-07-12 10:48:42
pvc t socket,Pvc T Socket,,General Items,general_items,EA,,2026-07-12 10:48:42
ball mirror,Ball Mirror,,General Items,general_items,EA,,2026-07-12 10:48:42
door lock (rear right),Door Lock (Rear Right),,General Items,general_items,EA,,2026-07-12 10:48:42
signal light (left),Signal light (Left),,General Items,general_items,EA,,2026-07-12 10:48:42
sealastic (tube),Sealastic (Tube),,Tyre,tyre,EA,,2026-07-12 10:48:42
auto wire roll,Auto Wire Roll,,Electrical,electrical,EA,,2026-07-12 10:48:42
detector 8 rings,Detector 8 Rings,,General Items,general_items,EA,,2026-07-12 10:48:42
o ring - injector pump (output),O ring - Injector Pump (output),,General Items,general_items,EA,,2026-07-12 10:48:42
wheel (ball),Wheel (ball),,Tyre,tyre,EA,,2026-07-12 10:48:42
mount (transmission),Mount (Transmission),,General Items,general_items,EA,,2026-07-12 10:48:42
ring gear,Ring gear,,General Items,general_items,EA,,2026-07-12 10:48:42
fuel filter set (f4000 / 400 / 500),Fuel Filter Set (F4000 / 400 / 500),,Filters,filters,EA,,2026-07-12 10:48:42
fuel filter (276607969967),Fuel Filter (276607969967),,Filters,filters,EA,,2026-07-12 10:48:42
fuel filter (276609199909),Fuel Filter (276609199909),,Filters,filters,EA,,2026-07-12 10:48:42
oil filter (6578150145),Oil Filter (6578150145),,Filters,filters,EA,,2026-07-12 10:48:42
fuel filter (15521-43161),Fuel Filter (15521-43161),,Filters,filters,EA,,2026-07-12 10:48:42
oil filter (1611-32902),Oil Filter (1611-32902),,Filters,filters,EA,,2026-07-12 10:48:42
oil filter (c-101),Oil Filter (C-101),,Filters,filters,EA,,2026-07-12 10:48:42
compressor motor,Compressor motor,,General Items,general_items,EA,,2026-07-12 10:48:42
air pressure sensor,Air Pressure Sensor,,Electrical,electrical,EA,,2026-07-12 10:48:42
speedometer assembly,Speedometer assembly,,General Items,general_items,EA,,2026-07-12 10:48:42
fuel hose repair,Fuel hose repair,,Hydraulics,hydraulics,EA,,2026-07-12 10:48:42
battery charger repair,Battery Charger repair,,Battery,battery,EA,,2026-07-12 10:48:42
wheel stud with nut,Wheel Stud with nut,,Tyre,tyre,EA,,2026-07-12 10:48:42
fuel filter (js-1075),Fuel Filter (JS-1075),,Filters,filters,EA,,2026-07-12 10:48:42
fuel line filter (276609909900),Fuel Line Filter (276609909900),,Filters,filters,EA,,2026-07-12 10:48:42
oil filter (276609309919),Oil Filter (276609309919),,Filters,filters,EA,,2026-07-12 10:48:42
fuel filter (276609119904),Fuel Filter (276609119904),,Filters,filters,EA,,2026-07-12 10:48:42
fuel filter (278607989961),Fuel Filter (278607989961),,Filters,filters,EA,,2026-07-12 10:48:42
dn125 x 40.5mm x 3900mm concrete pipe,DN125 x 40.5mm x 3900mm concrete pipe,,General Items,general_items,EA,,2026-07-12 10:48:42
dn125 x 90 dx 275r delivery bend,DN125 x 90 Dx 275R Delivery Bend,,General Items,general_items,EA,,2026-07-12 10:48:42
dn150 sponge ball (original),DN150 Sponge Ball (original),,General Items,general_items,EA,,2026-07-12 10:48:42
dn175 rubber seal,DN175 Rubber Seal,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:42
dn125 rubber seal (b),DN125 Rubber Seal (B),,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:42
sponge ball 150mm,Sponge ball 150mm,,General Items,general_items,EA,,2026-07-12 10:48:42
175mm d o ring,175mm d O ring,,General Items,general_items,EA,,2026-07-12 10:48:42
125mm d o ring,125mm D O ring,,General Items,general_items,EA,,2026-07-12 10:48:42
"bend,","bend,",,General Items,general_items,EA,,2026-07-12 10:48:42
"concrete mixture hose,","Concrete mixture hose,",,Hydraulics,hydraulics,EA,,2026-07-12 10:48:42
main fuse 60a,Main Fuse 60A,,Electrical,electrical,EA,,2026-07-12 10:48:42
main fuse 40a,Main Fuse 40A,,Electrical,electrical,EA,,2026-07-12 10:48:42
headlight bulb (h1 24v 100w),Headlight Bulb (H1 24V 100W),,Electrical,electrical,EA,,2026-07-12 10:48:42
wire lug 6mm,Wire Lug 6mm,,Electrical,electrical,EA,,2026-07-12 10:48:42
24v starter relay,24V Starter Relay,,Electrical,electrical,EA,,2026-07-12 10:48:42
12v starter relay,12V Starter Relay,,Electrical,electrical,EA,,2026-07-12 10:48:42
starter push button switch,Starter Push Button Switch,,Electrical,electrical,EA,,2026-07-12 10:48:42
push button switch,Push Button Switch,,Electrical,electrical,EA,,2026-07-12 10:48:42
jack seat (bucket jack),Jack Seat (bucket jack),,General Items,general_items,EA,,2026-07-12 10:48:42
hydraulic hose,Hydraulic hose,,Hydraulics,hydraulics,EA,,2026-07-12 10:48:42
"starter relay,","Starter relay,",,Electrical,electrical,EA,,2026-07-12 10:48:42
"main relay,","Main relay,",,Electrical,electrical,EA,,2026-07-12 10:48:42
main relay,Main relay,,Electrical,electrical,EA,,2026-07-12 10:48:42
"key switch,","Key Switch,",,Electrical,electrical,EA,,2026-07-12 10:48:42
24v 10w bulb,24V 10W Bulb,,Electrical,electrical,EA,,2026-07-12 10:48:42
